contentType,title,abstract,abstract_cn,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,normed_countrys,normed_unique_universitys,normed_universitys,publishedAt,publishedAtString,subjects,title_cn,url,volume
news & views,Laser nanoprinting,,,,[],True,"[""Noriaki Horiuchi""]","Horiuchi, N. Laser nanoprinting. Nat. Photonics14, 474 (2020).",817,1,0,aplusplus,10.1038/s41566-020-0672-3,https://doi.org/10.1038/s41566-020-0672-3,,8,nphoton,nature photonics,,,,1595808000,2020-07-27,"laser-material-processing,nanoparticles,optical-manipulation-and-tweezers",激光纳米印刷 ,https://www.nature.com/articles/s41566-020-0672-3,14
comment,Jonathan Patrick Dowling in memoriam,,,,[],False,"[""James Franson"", ""Mark M. Wilde""]","Franson, J., Wilde, M.M. Jonathan Patrick Dowling in memoriam. Nat. Photonics14, 525–526 (2020).",526,27,0,aplusplus,10.1038/s41566-020-0682-1,https://doi.org/10.1038/s41566-020-0682-1,,9,nphoton,nature photonics,,,,1597190400,2020-08-12,"quantum-optics,scientific-community-and-society",乔纳森·帕特里克·道林 ,https://www.nature.com/articles/s41566-020-0682-1,14
news & views,Nasca patterning in the microworld,,,,[],False,"[""Olga Smirnova""]","Smirnova, O. Nasca patterning in the microworld. Nat. Photonics14, 527–528 (2020).",273,0,0,aplusplus,10.1038/s41566-020-0687-9,https://doi.org/10.1038/s41566-020-0687-9,,9,nphoton,nature photonics,,,,1598313600,2020-08-25,"atom-optics,atomic-and-molecular-physics,ultrafast-photonics",微型世界中的Nasca图案 ,https://www.nature.com/articles/s41566-020-0687-9,14
news & views,Untapping solar energy resources,,,,[],False,"[""Bo Albinsson"", ""Axel Olesund""]","Albinsson, B., Olesund, A. Untapping solar energy resources. Nat. Photonics14, 528–530 (2020).",343,7,0,aplusplus,10.1038/s41566-020-0681-2,https://doi.org/10.1038/s41566-020-0681-2,,9,nphoton,nature photonics,,,,1598313600,2020-08-25,"imaging-and-sensing,nanoparticles,quantum-dots,solar-energy-and-photovoltaic-technology",开发太阳能资源 ,https://www.nature.com/articles/s41566-020-0681-2,14
news & views,Scalable sources,,,,[],True,"[""Noriaki Horiuchi""]","Horiuchi, N. Scalable sources. Nat. Photonics14, 530 (2020).",596,0,0,aplusplus,10.1038/s41566-020-0686-x,https://doi.org/10.1038/s41566-020-0686-x,,9,nphoton,nature photonics,,,,1598313600,2020-08-25,"nonlinear-optics,optical-materials-and-structures,quantum-optics",可扩展来源 ,https://www.nature.com/articles/s41566-020-0686-x,14
news & views,High-speed 3D mapping of nonlinear structures,,,,[],False,"[""Paul J. Campagnola""]","Campagnola, P.J. High-speed 3D mapping of nonlinear structures. Nat. Photonics14, 531–532 (2020).",472,4,0,aplusplus,10.1038/s41566-020-0683-0,https://doi.org/10.1038/s41566-020-0683-0,,9,nphoton,nature photonics,,,,1598313600,2020-08-25,"biophotonics,imaging-and-sensing,microscopy,nonlinear-optics",非线性结构的高速3D映射 ,https://www.nature.com/articles/s41566-020-0683-0,14
news & views,Molecular designs offer fast exciton conversion,,,,[],False,"[""Eli Zysman-Colman""]","Zysman-Colman, E. Molecular designs offer fast exciton conversion. Nat. Photonics14, 593–594 (2020).",479,4,0,aplusplus,10.1038/s41566-020-0696-8,https://doi.org/10.1038/s41566-020-0696-8,,10,nphoton,nature photonics,,,,1600819200,2020-09-23,"lasers-leds-and-light-sources,optical-materials",分子设计可提供快速的激子转换 ,https://www.nature.com/articles/s41566-020-0696-8,14
news & views,Topology in momentum space becomes real,,,,[],False,"[""Masaya Notomi""]","Notomi, M. Topology in momentum space becomes real. Nat. Photonics14, 595–596 (2020).",1050,0,0,aplusplus,10.1038/s41566-020-0693-y,https://doi.org/10.1038/s41566-020-0693-y,,10,nphoton,nature photonics,,,,1599523200,2020-09-08,"metamaterials,nanophotonics-and-plasmonics,photonic-crystals",动量空间中的拓扑变为真实 ,https://www.nature.com/articles/s41566-020-0693-y,14
news & views,Megapixel single-photon camera,,,,[],False,"[""David Pile""]","Pile, D. Megapixel single-photon camera. Nat. Photonics14, 597 (2020).",491,0,0,aplusplus,10.1038/s41566-020-0697-7,https://doi.org/10.1038/s41566-020-0697-7,,10,nphoton,nature photonics,,,,1600819200,2020-09-23,"imaging-and-sensing,optical-sensors",百万像素单光子相机 ,https://www.nature.com/articles/s41566-020-0697-7,14
news & views,Extreme ionization of gold atoms,,,,[],False,"[""Lap Van Dao"", ""Peter Hannaford""]","Van Dao, L., Hannaford, P. Extreme ionization of gold atoms. Nat. Photonics14, 598–599 (2020).",232,0,0,aplusplus,10.1038/s41566-020-0694-x,https://doi.org/10.1038/s41566-020-0694-x,,10,nphoton,nature photonics,,,,1600041600,2020-09-14,"laser-produced-plasmas,x-rays",金原子的极端电离 ,https://www.nature.com/articles/s41566-020-0694-x,14
news & views,Diamond photonics is scaling up,,,,[],False,"[""Mehran Kianinia"", ""Igor Aharonovich""]","Kianinia, M., Aharonovich, I. Diamond photonics is scaling up. Nat. Photonics14, 599–600 (2020).",884,8,0,aplusplus,10.1038/s41566-020-0695-9,https://doi.org/10.1038/s41566-020-0695-9,,10,nphoton,nature photonics,,,,1600041600,2020-09-14,"diamond,integrated-optics,quantum-optics",钻石光子学正在扩大 ,https://www.nature.com/articles/s41566-020-0695-9,14
news & views,Sub-molecular photoluminescence,,,,[],False,"[""Takashi Kumagai""]","Kumagai, T. Sub-molecular photoluminescence. Nat. Photonics14, 653–655 (2020).",1349,1,0,aplusplus,10.1038/s41566-020-00706-6,https://doi.org/10.1038/s41566-020-00706-6,,11,nphoton,nature photonics,,,,1603065600,2020-10-19,"fluorescence-spectrometry,imaging-and-sensing,nanophotonics-and-plasmonics,single-molecule-fluorescence",亚分子光致发光 ,https://www.nature.com/articles/s41566-020-00706-6,14
news & views,A free-electron laboratory coherent X-ray source,,,,[],False,"[""Ingo Uschmann""]","Uschmann, I. A free-electron laboratory coherent X-ray source. Nat. Photonics14, 655–656 (2020).",604,0,0,aplusplus,10.1038/s41566-020-00710-w,https://doi.org/10.1038/s41566-020-00710-w,,11,nphoton,nature photonics,,,,1603065600,2020-10-19,"graphene,x-rays",自由电子实验室相干X射线源 ,https://www.nature.com/articles/s41566-020-00710-w,14
news & views,Sculpting electric currents with structured light,,,,[],False,"[""Andrew Forbes""]","Forbes, A. Sculpting electric currents with structured light. Nat. Photonics14, 656–657 (2020).",1153,1,0,aplusplus,10.1038/s41566-020-00705-7,https://doi.org/10.1038/s41566-020-00705-7,,11,nphoton,nature photonics,,,,1601596800,2020-10-02,"imaging-and-sensing,optical-materials-and-structures",用结构光雕刻电流 ,https://www.nature.com/articles/s41566-020-00705-7,14
news & views,Exotic waves in multimode hollow-core fibres,,,,[],True,"[""Logan G. Wright"", ""Frank W. Wise""]","Wright, L.G., Wise, F.W. Exotic waves in multimode hollow-core fibres. Nat. Photonics14, 713–714 (2020).",1148,0,0,aplusplus,10.1038/s41566-020-00722-6,https://doi.org/10.1038/s41566-020-00722-6,,12,nphoton,nature photonics,,,,1604361600,2020-11-03,"high-harmonic-generation,nonlinear-optics,solitons,ultrafast-photonics",多模空心光纤中的异波 ,https://www.nature.com/articles/s41566-020-00722-6,14
news & views,Compact design delivers hard X-rays,,,,[],True,"[""Makina Yabashi""]","Yabashi, M. Compact design delivers hard X-rays. Nat. Photonics14, 715–716 (2020).",498,0,0,aplusplus,10.1038/s41566-020-00721-7,https://doi.org/10.1038/s41566-020-00721-7,,12,nphoton,nature photonics,,,,1604880000,2020-11-09,free-electron-lasers,紧凑的设计可发出硬X射线 ,https://www.nature.com/articles/s41566-020-00721-7,14
news & views,Guiding light to non-classicality,,,,[],True,"[""Pablo Solano""]","Solano, P. Guiding light to non-classicality. Nat. Photonics14, 716–718 (2020).",962,0,0,aplusplus,10.1038/s41566-020-00719-1,https://doi.org/10.1038/s41566-020-00719-1,,12,nphoton,nature photonics,,,,1605830400,2020-11-20,"nonlinear-optics,quantum-optics,single-photons-and-quantum-effects",为非经典提供指导 ,https://www.nature.com/articles/s41566-020-00719-1,14
news & views,Terahertz race heats up,,,,[],True,"[""Carlo Sirtori""]","Sirtori, C. Terahertz race heats up. Nat. Photonics15,1–2 (2021).",1137,0,0,aplusplus,10.1038/s41566-020-00740-4,https://doi.org/10.1038/s41566-020-00740-4,,1,nphoton,nature photonics,,,,1608595200,2020-12-22,"quantum-cascade-lasers,terahertz-optics",太赫兹竞赛升温 ,https://www.nature.com/articles/s41566-020-00740-4,15
news & views,Photonic-crystal optical parametric oscillator,,,,[],True,"[""Eiichi Kuramochi""]","Kuramochi, E. Photonic-crystal optical parametric oscillator. Nat. Photonics15,2–4 (2021).",1472,0,0,aplusplus,10.1038/s41566-020-00738-y,https://doi.org/10.1038/s41566-020-00738-y,,1,nphoton,nature photonics,,,,1608508800,2020-12-21,"lasers-leds-and-light-sources,nonlinear-optics",光子晶体光学参量振荡器 ,https://www.nature.com/articles/s41566-020-00738-y,15
news & views,Designs break bandwidth record,,,,[],True,"[""Ute Troppenz"", ""Jochen Kreissl""]","Troppenz, U., Kreissl, J. Designs break bandwidth record. Nat. Photonics15,4–5 (2021).",825,0,0,aplusplus,10.1038/s41566-020-00739-x,https://doi.org/10.1038/s41566-020-00739-x,,1,nphoton,nature photonics,,,,1608595200,2020-12-22,"optoelectronic-devices-and-components,semiconductor-lasers",设计打破带宽记录 ,https://www.nature.com/articles/s41566-020-00739-x,15
news & views,Waveform sampling on an atomic scale,,,,[],True,"[""Jun Takeda"", ""Ikufumi Katayama""]","Takeda, J., Katayama, I. Waveform sampling on an atomic scale. Nat. Photonics15, 70–71 (2021).",292,0,0,aplusplus,10.1038/s41566-020-00753-z,https://doi.org/10.1038/s41566-020-00753-z,,2,nphoton,nature photonics,,,,1611878400,2021-01-29,"atomic-and-molecular-physics,optical-physics",原子级的波形采样 ,https://www.nature.com/articles/s41566-020-00753-z,15
news & views,Longitudinal fields and transverse rotations,,,,[],True,"[""Filippo Cardano"", ""Lorenzo Marrucci""]","Cardano, F., Marrucci, L. Longitudinal fields and transverse rotations. Nat. Photonics15, 72–74 (2021).",731,0,0,aplusplus,10.1038/s41566-020-00756-w,https://doi.org/10.1038/s41566-020-00756-w,,2,nphoton,nature photonics,,,,1610668800,2021-01-15,"liquid-crystals,nanophotonics-and-plasmonics,optical-manipulation-and-tweezers,sub-wavelength-optics",纵向场和横向旋转 ,https://www.nature.com/articles/s41566-020-00756-w,15
news & views,Entanglement-enhanced sensor networks,,,,[],True,"[""Luca Pezz\u00e8""]","Pezzè, L. Entanglement-enhanced sensor networks. Nat. Photonics15, 74–76 (2021).",404,1,0,aplusplus,10.1038/s41566-020-00755-x,https://doi.org/10.1038/s41566-020-00755-x,,2,nphoton,nature photonics,,,,1611878400,2021-01-29,"quantum-metrology,quantum-optics",纠缠增强的传感器网络 ,https://www.nature.com/articles/s41566-020-00755-x,15
research highlights,Research Highlights,,,,[],True,[],"Research Highlights. Nature Phys1,8 (2005).",47,0,0,aplusplus,10.1038/nphys143,https://doi.org/10.1038/nphys143,,1,nphys,nature physics,,,,1128124800,2005-10-01,,研究重点 ,https://www.nature.com/articles/nphys143,1
news & views,New designs to confine light,,,,[],True,"[""Henri Benisty""]","Benisty, H. New designs to confine light. Nature Phys1,9–10 (2005).",43,0,13,aplusplus,10.1038/nphys137,https://doi.org/10.1038/nphys137,,1,nphys,nature physics,,,,1128124800,2005-10-01,,限制光线的新设计 ,https://www.nature.com/articles/nphys137,1
news & views,Magnetic quantum liquid enigma,,,,[],True,"[""Gilbert G. Lonzarich""]","Lonzarich, G. Magnetic quantum liquid enigma. Nature Phys1, 11–12 (2005).",120,0,18,aplusplus,10.1038/nphys139,https://doi.org/10.1038/nphys139,,1,nphys,nature physics,,,,1128124800,2005-10-01,,磁性量子液体谜 ,https://www.nature.com/articles/nphys139,1
news & views,Universal clues in noisy skews,,,,[],True,"[""Karin Dahmen""]","Dahmen, K. Universal clues in noisy skews. Nature Phys1, 13–14 (2005).",56,0,17,aplusplus,10.1038/nphys140,https://doi.org/10.1038/nphys140,,1,nphys,nature physics,,,,1128124800,2005-10-01,,嘈杂歪斜中的普遍线索 ,https://www.nature.com/articles/nphys140,1
news & views,Do the space-warp,,,,[],True,"[""Ben Allanach""]","Allanach, B. Do the space-warp. Nature Phys1, 15–16 (2005).",19,0,0,aplusplus,10.1038/nphys130,https://doi.org/10.1038/nphys130,,1,nphys,nature physics,,,,1128124800,2005-10-01,,做空间扭曲 ,https://www.nature.com/articles/nphys130,1
news & views,Would your graphite pencil superconduct?,,,,[],True,"[""Teun M. Klapwijk""]","Klapwijk, T. Would your graphite pencil superconduct?. Nature Phys1, 17–18 (2005).",64,0,3,aplusplus,10.1038/nphys135,https://doi.org/10.1038/nphys135,,1,nphys,nature physics,,,,1128124800,2005-10-01,,您的石墨铅笔会超导吗？ ,https://www.nature.com/articles/nphys135,1
news & views,Coherence in molecular nitrogen,,,,[],True,"[""Markus Arndt""]","Arndt, M. Coherence in molecular nitrogen. Nature Phys1, 19–20 (2005).",69,0,4,aplusplus,10.1038/nphys118,https://doi.org/10.1038/nphys118,,1,nphys,nature physics,,,,1128124800,2005-10-01,,分子氮的相干性 ,https://www.nature.com/articles/nphys118,1
news & views,A bridge to sandpile stability,,,,[],True,"[""Peter Schiffer""]","Schiffer, P. A bridge to sandpile stability. Nature Phys1, 21–22 (2005).",156,0,27,aplusplus,10.1038/nphys129,https://doi.org/10.1038/nphys129,,1,nphys,nature physics,,,,1128124800,2005-10-01,,通往沙堆稳定性的桥梁 ,https://www.nature.com/articles/nphys129,1
research highlights,Research Highlights,,,,[],True,[],"Research Highlights. Nature Phys1, 77 (2005).",30,0,1,aplusplus,10.1038/nphys166,https://doi.org/10.1038/nphys166,,2,nphys,nature physics,,,,1130803200,2005-11-01,,研究重点 ,https://www.nature.com/articles/nphys166,1
news & views,Dark spins come to light,,,,[],True,"[""Thomas Kennedy""]","Kennedy, T. Dark spins come to light. Nature Phys1, 79–80 (2005).",44,0,1,aplusplus,10.1038/nphys159,https://doi.org/10.1038/nphys159,,2,nphys,nature physics,,,,1130803200,2005-11-01,,黑暗旋转揭露 ,https://www.nature.com/articles/nphys159,1
news & views,Long live isomer research,,,,[],True,"[""Ani Aprahamian"", ""Yang Sun""]","Aprahamian, A., Sun, Y. Long live isomer research. Nature Phys1, 81–82 (2005).",141,0,51,aplusplus,10.1038/nphys150,https://doi.org/10.1038/nphys150,,2,nphys,nature physics,,,,1130803200,2005-11-01,,长期异构体研究 ,https://www.nature.com/articles/nphys150,1
news & views,Just what is superconductivity?,,,,[],True,"[""Steven M. Girvin""]","Girvin, S. Just what is superconductivity?. Nature Phys1, 83–84 (2005).",29,0,0,aplusplus,10.1038/nphys158,https://doi.org/10.1038/nphys158,,2,nphys,nature physics,,,,1130803200,2005-11-01,,究竟什么是超导？ ,https://www.nature.com/articles/nphys158,1
news & views,A path to spin logic,,,,[],True,"[""Igor \u1e90uti\u0107"", ""Michael Fuhrer""]","Ẑutić, I., Fuhrer, M. A path to spin logic. Nature Phys1, 85–86 (2005).",88,3,29,aplusplus,10.1038/nphys164,https://doi.org/10.1038/nphys164,,2,nphys,nature physics,,,,1130803200,2005-11-01,,旋转逻辑的途径 ,https://www.nature.com/articles/nphys164,1
news & views,Fingerprints in Saturn's F ring,,,,[],True,"[""Douglas P. Hamilton""]","Hamilton, D. Fingerprints in Saturn's F ring. Nature Phys1, 87–88 (2005).",9,0,1,aplusplus,10.1038/nphys161,https://doi.org/10.1038/nphys161,,2,nphys,nature physics,,,,1130803200,2005-11-01,,土星F环的指纹 ,https://www.nature.com/articles/nphys161,1
news & views,Spins mixed up,,,,[],True,"[""Nicholas Bigelow""]","Bigelow, N. Spins mixed up. Nature Phys1, 89–90 (2005).",28,0,5,aplusplus,10.1038/nphys163,https://doi.org/10.1038/nphys163,,2,nphys,nature physics,,,,1130803200,2005-11-01,,旋转混合 ,https://www.nature.com/articles/nphys163,1
research highlights,"Nobel Prize 2005: Glauber, Hall and Hänsch",,,,[],True,"[""Andreas Trabesinger""]","Trabesinger, A. Nobel Prize 2005: Glauber, Hall and Hänsch. Nature Phys1, 930 (2005).",188,0,0,aplusplus,10.1038/nphys155,https://doi.org/10.1038/nphys155,Nobel Prizes in Physics,2,nphys,nature physics,,,,1128384000,2005-10-04,,2005年诺贝尔奖：格劳伯，霍尔和汉施 ,https://www.nature.com/articles/nphys155,1
research highlights,"Cascades, crystals and cats",,,,[],True,[],"Cascades, crystals and cats. Nature Phys1, 134 (2005).",33,0,0,aplusplus,10.1038/nphys185,https://doi.org/10.1038/nphys185,,3,nphys,nature physics,,,,1133395200,2005-12-01,,级联，水晶和猫 ,https://www.nature.com/articles/nphys185,1
news & views,Behind enemy lines,,,,[],True,"[""Alessandro Vespignani""]","Vespignani, A. Behind enemy lines. Nature Phys1, 135–136 (2005).",29,0,9,aplusplus,10.1038/nphys183,https://doi.org/10.1038/nphys183,,3,nphys,nature physics,,,,1133395200,2005-12-01,,敌后 ,https://www.nature.com/articles/nphys183,1
news & views,No neutrinos is good news,,,,[],True,"[""David Wark""]","Wark, D. No neutrinos is good news. Nature Phys1, 137–138 (2005).",21,0,0,aplusplus,10.1038/nphys186,https://doi.org/10.1038/nphys186,,3,nphys,nature physics,,,,1133395200,2005-12-01,,没有中微子是个好消息 ,https://www.nature.com/articles/nphys186,1
news & views,Polyphonic microfluidics,,,,[],True,"[""Alfonso M. Ga\u00f1\u00e1n-Calvo""]","Gañán-Calvo, A. Polyphonic microfluidics. Nature Phys1, 139–140 (2005).",29,0,2,aplusplus,10.1038/nphys179,https://doi.org/10.1038/nphys179,,3,nphys,nature physics,,,,1133395200,2005-12-01,,和弦微流控 ,https://www.nature.com/articles/nphys179,1
news & views,When errors are intolerable,,,,[],True,"[""Peter H\u00f8yer""]","Høyer, P. When errors are intolerable. Nature Phys1, 141–142 (2005).",20,0,0,aplusplus,10.1038/nphys184,https://doi.org/10.1038/nphys184,,3,nphys,nature physics,,,,1133395200,2005-12-01,,当错误是无法容忍的 ,https://www.nature.com/articles/nphys184,1
news & views,Quantum magnets show their hand,,,,[],True,"[""Bella Lake""]","Lake, B. Quantum magnets show their hand. Nature Phys1, 143–144 (2005).",125,0,3,aplusplus,10.1038/nphys187,https://doi.org/10.1038/nphys187,,3,nphys,nature physics,,,,1133395200,2005-12-01,,量子磁铁显示他们的手 ,https://www.nature.com/articles/nphys187,1
news & views,Against the odds of imperfection,,,,[],True,"[""Daniel Lidar""]","Lidar, D. Against the odds of imperfection. Nature Phys1, 145–146 (2005).",19,0,0,aplusplus,10.1038/nphys182,https://doi.org/10.1038/nphys182,,3,nphys,nature physics,,,,1133395200,2005-12-01,,抵制不完美的可能性 ,https://www.nature.com/articles/nphys182,1
research highlights,Research Highlights,,,,[],True,[],"Research Highlights. Nature Phys2,9 (2006).",62,0,0,aplusplus,10.1038/nphys207,https://doi.org/10.1038/nphys207,,1,nphys,nature physics,,,,1136073600,2006-01-01,,研究重点 ,https://www.nature.com/articles/nphys207,2
news & views,Going up?,,,,[],True,"[""Ken Ledingham""]","Ledingham, K. Going up?. Nature Phys2, 11–12 (2006).",33,0,11,aplusplus,10.1038/nphys206,https://doi.org/10.1038/nphys206,,1,nphys,nature physics,,,,1136073600,2006-01-01,,往上走？ ,https://www.nature.com/articles/nphys206,2
news & views,Melting the double helix,,,,[],True,"[""Michel Peyrard""]","Peyrard, M. Melting the double helix. Nature Phys2, 13–14 (2006).",42,0,19,aplusplus,10.1038/nphys197,https://doi.org/10.1038/nphys197,,1,nphys,nature physics,,,,1136073600,2006-01-01,,融化双螺旋 ,https://www.nature.com/articles/nphys197,2
news & views,An ideal 1D quantum wire?,,,,[],True,"[""Heinz B\u00e4ssler""]","Bässler, H. An ideal 1D quantum wire?. Nature Phys2, 15–16 (2006).",48,0,8,aplusplus,10.1038/nphys203,https://doi.org/10.1038/nphys203,,1,nphys,nature physics,,,,1136073600,2006-01-01,,理想的一维量子线？ ,https://www.nature.com/articles/nphys203,2
news & views,Collisions give sense of direction,,,,[],True,"[""Richard Stoner"", ""Ronald Walsworth""]","Stoner, R., Walsworth, R. Collisions give sense of direction. Nature Phys2, 17–18 (2006).",67,0,12,aplusplus,10.1038/nphys204,https://doi.org/10.1038/nphys204,,1,nphys,nature physics,,,,1136073600,2006-01-01,,碰撞给人以方向感 ,https://www.nature.com/articles/nphys204,2
news & views,A magnetic isotope effect,,,,[],True,"[""Michael Norman""]","Norman, M. A magnetic isotope effect. Nature Phys2, 19–20 (2006).",41,0,0,aplusplus,10.1038/nphys201,https://doi.org/10.1038/nphys201,,1,nphys,nature physics,,,,1136073600,2006-01-01,,磁同位素效应 ,https://www.nature.com/articles/nphys201,2
news & views,Superfluid Josephson junctions,,,,[],True,"[""Demetris Charalambous""]","Charalambous, D. Superfluid Josephson junctions. Nature Phys2, 21–22 (2006).",60,0,0,aplusplus,10.1038/nphys198,https://doi.org/10.1038/nphys198,,1,nphys,nature physics,,,,1136073600,2006-01-01,,超流体约瑟夫森路口 ,https://www.nature.com/articles/nphys198,2
research highlights,Research Highlights,,,,[],True,[],"Research Highlights. Nature Phys2, 66 (2006).",15,0,0,aplusplus,10.1038/nphys232,https://doi.org/10.1038/nphys232,,2,nphys,nature physics,,,,1138752000,2006-02-01,,研究重点 ,https://www.nature.com/articles/nphys232,2
news & views,The power of two dimensions,,,,[],True,"[""John Cardy""]","Cardy, J. The power of two dimensions. Nature Phys2, 67–68 (2006).",28,0,11,aplusplus,10.1038/nphys223,https://doi.org/10.1038/nphys223,,2,nphys,nature physics,,,,1138752000,2006-02-01,,二维的力量 ,https://www.nature.com/articles/nphys223,2
news & views,Follow the money,,,,[],True,"[""Michael F. Shlesinger""]","Shlesinger, M. Follow the money. Nature Phys2, 69–70 (2006).",29,1,6,aplusplus,10.1038/nphys221,https://doi.org/10.1038/nphys221,,2,nphys,nature physics,,,,1138752000,2006-02-01,,跟着钱 ,https://www.nature.com/articles/nphys221,2
news & views,Imaging at arm's length,,,,[],True,"[""Chris Jacobsen""]","Jacobsen, C. Imaging at arm's length. Nature Phys2, 71–72 (2006).",20,0,2,aplusplus,10.1038/nphys230,https://doi.org/10.1038/nphys230,,2,nphys,nature physics,,,,1138752000,2006-02-01,,手臂成像 ,https://www.nature.com/articles/nphys230,2
news & views,On the shoulders of giants,,,,[],True,"[""Michael Green""]","Green, M. On the shoulders of giants. Nature Phys2, 73–74 (2006).",23,1,1,aplusplus,10.1038/nphys220,https://doi.org/10.1038/nphys220,,2,nphys,nature physics,,,,1138752000,2006-02-01,,在巨人的肩膀上 ,https://www.nature.com/articles/nphys220,2
news & views,"Lies, damned lies and statistics",,,,[],True,"[""Luis A. Nunes Amaral"", ""Roger Guimera""]","Nunes Amaral, L., Guimera, R. Lies, damned lies and statistics. Nature Phys2, 75–76 (2006).",86,0,24,aplusplus,10.1038/nphys228,https://doi.org/10.1038/nphys228,,2,nphys,nature physics,,,,1138752000,2006-02-01,,说谎，该死的谎言和统计数据 ,https://www.nature.com/articles/nphys228,2
news & views,A cryptic contrast agent,,,,[],True,"[""Daniel Raftery""]","Raftery, D. A cryptic contrast agent. Nature Phys2, 77–78 (2006).",10,3,1,aplusplus,10.1038/nphys224,https://doi.org/10.1038/nphys224,,2,nphys,nature physics,,,,1138752000,2006-02-01,,神秘的造影剂 ,https://www.nature.com/articles/nphys224,2
news & views,Blasts from the past,,,,[],True,"[""Steinn Sigurdsson""]","Sigurdsson, S. Blasts from the past. Nature Phys2, 79–80 (2006).",14,0,0,aplusplus,10.1038/nphys229,https://doi.org/10.1038/nphys229,,2,nphys,nature physics,,,,1138752000,2006-02-01,,过去的爆炸 ,https://www.nature.com/articles/nphys229,2
research highlights,Research Highlights,,,,[],True,[],"Research Highlights. Nature Phys2, 145 (2006).",17,0,0,aplusplus,10.1038/nphys255,https://doi.org/10.1038/nphys255,,3,nphys,nature physics,,,,1141171200,2006-03-01,,研究重点 ,https://www.nature.com/articles/nphys255,2
news & views,Now that's cool!,,,,[],True,"[""Ken Peach""]","Peach, K. Now that's cool!. Nature Phys2, 147–148 (2006).",12,0,0,aplusplus,10.1038/nphys250,https://doi.org/10.1038/nphys250,,3,nphys,nature physics,,,,1141171200,2006-03-01,,现在很酷！ ,https://www.nature.com/articles/nphys250,2
news & views,Electric fields drive spins,,,,[],True,"[""Emmanuel I. Rashba""]","Rashba, E. Electric fields drive spins. Nature Phys2, 149–150 (2006).",84,0,3,aplusplus,10.1038/nphys243,https://doi.org/10.1038/nphys243,,3,nphys,nature physics,,,,1141171200,2006-03-01,,电场驱动自旋 ,https://www.nature.com/articles/nphys243,2
news & views,Lean and mean superconductivity,,,,[],True,"[""Ali Yazdani""]","Yazdani, A. Lean and mean superconductivity. Nature Phys2, 151–152 (2006).",50,1,6,aplusplus,10.1038/nphys256,https://doi.org/10.1038/nphys256,,3,nphys,nature physics,,,,1141171200,2006-03-01,,精益和平均超导 ,https://www.nature.com/articles/nphys256,2
news & views,Constant insights from recoils,,,,[],True,"[""Thomas Udem""]","Udem, T. Constant insights from recoils. Nature Phys2, 153–154 (2006).",17,0,2,aplusplus,10.1038/nphys249,https://doi.org/10.1038/nphys249,,3,nphys,nature physics,,,,1141171200,2006-03-01,,后坐力不断提供洞察力 ,https://www.nature.com/articles/nphys249,2
news & views,The weakest link,,,,[],True,"[""Marc Bockrath""]","Bockrath, M. The weakest link. Nature Phys2, 155–156 (2006).",42,3,8,aplusplus,10.1038/nphys252,https://doi.org/10.1038/nphys252,,3,nphys,nature physics,,,,1141171200,2006-03-01,,最薄弱的环节 ,https://www.nature.com/articles/nphys252,2
news & views,Glass transitions in plane view,,,,[],True,"[""Peter Harrowell""]","Harrowell, P. Glass transitions in plane view. Nature Phys2, 157–158 (2006).",93,0,10,aplusplus,10.1038/nphys251,https://doi.org/10.1038/nphys251,,3,nphys,nature physics,,,,1141171200,2006-03-01,,平面图中的玻璃过渡 ,https://www.nature.com/articles/nphys251,2
research highlights,Research Highlights,,,,[],True,[],"Research Highlights. Nature Phys2, 217 (2006).",19,0,0,aplusplus,10.1038/nphys279,https://doi.org/10.1038/nphys279,,4,nphys,nature physics,,,,1143849600,2006-04-01,,研究重点 ,https://www.nature.com/articles/nphys279,2
news & views,A spin on cool complexity,,,,[],True,"[""Steven T. Bramwell""]","Bramwell, S. A spin on cool complexity. Nature Phys2, 219–220 (2006).",51,0,2,aplusplus,10.1038/nphys280,https://doi.org/10.1038/nphys280,,4,nphys,nature physics,,,,1143849600,2006-04-01,,酷酷的复杂性旋转 ,https://www.nature.com/articles/nphys280,2
news & views,Rags-to-riches galaxies,,,,[],True,"[""Curtis Struck""]","Struck, C. Rags-to-riches galaxies. Nature Phys2, 221–222 (2006).",9,0,0,aplusplus,10.1038/nphys267,https://doi.org/10.1038/nphys267,,4,nphys,nature physics,,,,1143849600,2006-04-01,,破布致富星系 ,https://www.nature.com/articles/nphys267,2
news & views,Droplet genealogy,,,,[],True,"[""S. T. Thoroddsen""]","Thoroddsen, S. Droplet genealogy. Nature Phys2, 223–224 (2006).",77,0,9,aplusplus,10.1038/nphys276,https://doi.org/10.1038/nphys276,,4,nphys,nature physics,,,,1143849600,2006-04-01,,液滴谱系 ,https://www.nature.com/articles/nphys276,2
news & views,Anomalous physics pulled apart,,,,[],True,"[""Ross C. McPhedran""]","McPhedran, R. Anomalous physics pulled apart. Nature Phys2, 225–226 (2006).",27,0,1,aplusplus,10.1038/nphys278,https://doi.org/10.1038/nphys278,,4,nphys,nature physics,,,,1143849600,2006-04-01,,异常物理学破裂 ,https://www.nature.com/articles/nphys278,2
